address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,FALSE,roof,roof_confidence,img_used
407 4TH AVE,Slater,Iowa,G,S,G_S_407 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+4TH+AVE,Slater+Iowa",-93.6829646,41.8799489,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.04,poor_siding,37.56,good_gutter,62.69,,FALSE,0,G_S_407 4TH AVE_
307 TAMA ST,Slater,Iowa,G,S,G_S_307 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=307+TAMA+ST,Slater+Iowa",-93.6810428,41.8799523,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
307 4TH AVE,Slater,Iowa,G,S,G_S_307 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=307+4TH+AVE,Slater+Iowa",-93.6815975,41.8799345,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
101 4TH AVE,Slater,Iowa,G,S,G_S_101 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+4TH+AVE,Slater+Iowa",-93.6788239,41.879907,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.97,poor_siding,36.38,poor/no_gutter,72.3,,FALSE,0,G_S_101 4TH AVE_
306 BENTON ST,Slater,Iowa,G,S,G_S_306 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=306+BENTON+ST,Slater+Iowa",-93.6791805,41.8800893,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,51.94,poor_siding,42.93,poor/no_gutter,55.65,,FALSE,0,G_S_306 BENTON ST_
207 MARSHALL ST,Slater,Iowa,G,S,G_S_207 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+MARSHALL+ST,Slater+Iowa",-93.6824297,41.8809539,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41,poor_siding,36.03,good_gutter,63.76,,FALSE,0,G_S_207 MARSHALL ST_
207 TAMA ST,Slater,Iowa,G,S,G_S_207 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+TAMA+ST,Slater+Iowa",-93.6810032,41.8809608,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.79,chipped_paint,35.98,good_gutter,66.48,,FALSE,0,G_S_207 TAMA ST_
201 3RD AVE,Slater,Iowa,G,S,G_S_201 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+3RD+AVE,Slater+Iowa",-93.6797352,41.8809238,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.57,chipped_paint,36.52,poor/no_gutter,61.8,,FALSE,0,G_S_201 3RD AVE_
207 3RD AVE,Slater,Iowa,G,S,G_S_207 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+3RD+AVE,Slater+Iowa",-93.6802899,41.8809448,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,39.03,chipped_paint,35.96,good_gutter,70.79,,FALSE,0,G_S_207 3RD AVE_
200 TAMA ST,Slater,Iowa,G,S,G_S_200 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=200+TAMA+ST,Slater+Iowa",-93.6805673,41.8813233,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.98,poor_siding,38.67,good_gutter,62.73,,FALSE,0,G_S_200 TAMA ST_
205 LINN ST,Slater,Iowa,G,S,G_S_205 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+LINN+ST,Slater+Iowa",-93.6788239,41.8809917,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.46,poor_siding,37.67,poor/no_gutter,64.39,,FALSE,0,G_S_205 LINN ST_
105 MARSHALL ST,Slater,Iowa,G,S,G_S_105 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+MARSHALL+ST,Slater+Iowa",-93.682346,41.8820906,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.83,poor_siding,35.94,good_gutter,68.84,,FALSE,0,G_S_105 MARSHALL ST_
107 MARSHALL ST,Slater,Iowa,G,S,G_S_107 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+MARSHALL+ST,Slater+Iowa",,,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.38,poor_siding,35.82,good_gutter,68.07,,FALSE,0,G_S_107 MARSHALL ST_
402 MAIN ST,Slater,Iowa,G,S,G_S_402 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+MAIN+ST,Slater+Iowa",-93.6823646,41.8825111,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
410 MAIN ST,Slater,Iowa,G,S,G_S_410 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+MAIN+ST,Slater+Iowa",-93.6826872,41.8825532,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
418 MAIN ST,Slater,Iowa,G,S,G_S_418 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=418+MAIN+ST,Slater+Iowa",-93.6830637,41.8825218,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
107 TAMA ST,Slater,Iowa,G,S,G_S_107 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+TAMA+ST,Slater+Iowa",-93.6810032,41.8819292,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.69,chipped_paint,36.01,good_gutter,67.89,,FALSE,0,G_S_107 TAMA ST_
308 MAIN ST,Slater,Iowa,G,S,G_S_308 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=308+MAIN+ST,Slater+Iowa",-93.6818551,41.8825411,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
107 BENTON ST,Slater,Iowa,G,S,G_S_107 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+BENTON+ST,Slater+Iowa",-93.6796956,41.8820485,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.81,poor_siding,37.16,good_gutter,62.33,,FALSE,0,G_S_107 BENTON ST_
206 MAIN ST,Slater,Iowa,G,S,G_S_206 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+MAIN+ST,Slater+Iowa",-93.6802107,41.8825356,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.58,poor_siding,39.62,good_gutter,57.63,,FALSE,0,G_S_206 MAIN ST_
102 TAMA ST,Slater,Iowa,G,S,G_S_102 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+TAMA+ST,Slater+Iowa",-93.6805871,41.8824267,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.48,poor_siding,34.83,good_gutter,62.61,,FALSE,0,G_S_102 TAMA ST_
405 MAIN ST,Slater,Iowa,G,S,G_S_405 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+MAIN+ST,Slater+Iowa",-93.682644,41.882958,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.56,poor_siding,35.91,good_gutter,69.88,,FALSE,0,G_S_405 MAIN ST_
417 MAIN ST,Slater,Iowa,G,S,G_S_417 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=417+MAIN+ST,Slater+Iowa",-93.6831231,41.8830429,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.09,poor_siding,35.83,good_gutter,66.05,,FALSE,0,G_S_417 MAIN ST_
315 MAIN ST,Slater,Iowa,G,S,G_S_315 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=315+MAIN+ST,Slater+Iowa",-93.6815975,41.8829174,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.23,poor_siding,34.92,good_gutter,66.87,,FALSE,0,G_S_315 MAIN ST_
319 MAIN ST,Slater,Iowa,G,S,G_S_319 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=319+MAIN+ST,Slater+Iowa",-93.6818587,41.8830555,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,37.81,poor_siding,36.27,good_gutter,61.79,,FALSE,0,G_S_319 MAIN ST_
207 MAIN ST,Slater,Iowa,G,S,G_S_207 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+MAIN+ST,Slater+Iowa",-93.6802107,41.8830004,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.1,chipped_paint,36.14,good_gutter,68.25,,FALSE,0,G_S_207 MAIN ST_
101 MAIN ST,Slater,Iowa,G,S,G_S_101 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+MAIN+ST,Slater+Iowa",-93.6788437,41.8830248,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.28,poor_siding,40.18,good_gutter,57.82,,FALSE,0,G_S_101 MAIN ST_
401 1ST AVE N,Slater,Iowa,G,S,G_S_401 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+1ST+AVE+N,Slater+Iowa",-93.6824098,41.8841503,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.64,poor_siding,36.78,good_gutter,52.34,,FALSE,0,G_S_401 1ST AVE N_
613 1ST AVE N,Slater,Iowa,G,S,G_S_613 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=613+1ST+AVE+N,Slater+Iowa",-93.6861546,41.8841273,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.07,chipped_paint,35.55,good_gutter,69.11,,FALSE,0,G_S_613 1ST AVE N_
617 1ST AVE N,Slater,Iowa,G,S,G_S_617 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=617+1ST+AVE+N,Slater+Iowa",-93.6866697,41.8840721,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,39.54,poor_siding,36.3,good_gutter,69.29,,FALSE,0,G_S_617 1ST AVE N_
305 CEDAR ST,Slater,Iowa,G,S,G_S_305 CEDAR ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+CEDAR+ST,Slater+Iowa",-93.6767041,41.880149,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,51.46,poor_siding,37.91,good_gutter,51.74,,FALSE,0,G_S_305 CEDAR ST_
603 LINN ST,Slater,Iowa,G,S,G_S_603 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+LINN+ST,Slater+Iowa",-93.678923,41.8772114,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.62,chipped_paint,36.2,good_gutter,71.6,,FALSE,0,G_S_603 LINN ST_
701 LINN ST,Slater,Iowa,G,S,G_S_701 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=701+LINN+ST,Slater+Iowa",-93.6795569,41.8767262,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.86,chipped_paint,36.29,good_gutter,71.8,,FALSE,0,G_S_701 LINN ST_
310 1ST AVE N,Slater,Iowa,G,S,G_S_310 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+1ST+AVE+N,Slater+Iowa",-93.6814588,41.8834835,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.67,poor_siding,36.51,good_gutter,66.43,,FALSE,0,G_S_310 1ST AVE N_
314 1ST AVE N,Slater,Iowa,G,S,G_S_314 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=314+1ST+AVE+N,Slater+Iowa",-93.6814839,41.8834891,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.2,poor_siding,36.33,good_gutter,65.94,,FALSE,0,G_S_314 1ST AVE N_
100 6TH AVE,Slater,Iowa,G,S,G_S_100 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=100+6TH+AVE,Slater+Iowa",-93.6788966,41.8775872,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
605 LINN ST,Slater,Iowa,G,S,G_S_605 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+LINN+ST,Slater+Iowa",-93.6788437,41.8769815,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.92,poor_siding,39.41,good_gutter,67.97,,FALSE,0,G_S_605 LINN ST_
501 LINN ST,Slater,Iowa,G,S,G_S_501 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+LINN+ST,Slater+Iowa",-93.6790022,41.8782936,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
700 1ST AVE N,Slater,Iowa,G,S,G_S_700 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=700+1ST+AVE+N,Slater+Iowa",-93.6874029,41.8830608,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.52,poor_siding,35.82,good_gutter,67.24,,FALSE,0,G_S_700 1ST AVE N_
101 GREENE ST,Slater,Iowa,G,S,G_S_101 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+GREENE+ST,Slater+Iowa",-93.6874425,41.882401,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,39.71,poor_siding,35.7,good_gutter,71.53,,FALSE,0,G_S_101 GREENE ST_
105 GREENE ST,Slater,Iowa,G,S,G_S_105 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+GREENE+ST,Slater+Iowa",-93.6872245,41.88204,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,40.3,poor_siding,35.26,good_gutter,71.51,,FALSE,0,G_S_105 GREENE ST_
312 1ST AVE N,Slater,Iowa,G,S,G_S_312 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=312+1ST+AVE+N,Slater+Iowa",-93.6814839,41.8834891,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.2,poor_siding,36.33,good_gutter,65.94,,FALSE,0,G_S_312 1ST AVE N_
316 1ST AVE N,Slater,Iowa,G,S,G_S_316 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=316+1ST+AVE+N,Slater+Iowa",-93.6814839,41.8834891,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.2,poor_siding,36.33,good_gutter,65.94,,FALSE,0,G_S_316 1ST AVE N_
201 GREENE ST,Slater,Iowa,G,S,G_S_201 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+GREENE+ST,Slater+Iowa",-93.687852,41.8795969,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
407 6TH AVE,Slater,Iowa,G,S,G_S_407 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+6TH+AVE,Slater+Iowa",-93.6831822,41.8781217,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.38,poor_siding,36.4,good_gutter,69.69,,FALSE,0,G_S_407 6TH AVE_
107 E 6TH AVE,Slater,Iowa,G,S,G_S_107 E 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+E+6TH+AVE,Slater+Iowa",-93.6770409,41.8781819,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.71,poor_siding,37.18,good_gutter,70.15,,FALSE,0,G_S_107 E 6TH AVE_
417 MAIN ST,Slater,Iowa,G,S,G_S_417 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=417+MAIN+ST,Slater+Iowa",-93.6831231,41.8830429,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.09,poor_siding,35.83,good_gutter,66.05,,FALSE,0,G_S_417 MAIN ST_
400 9TH AVE UNIT 2,Slater,Iowa,G,S,G_S_400 9TH AVE UNIT 2.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+9TH+AVE+UNIT+2,Slater+Iowa",-93.6824923,41.8740723,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.34,poor_siding,41.07,good_gutter,53.43,,FALSE,0,G_S_400 9TH AVE UNIT 2_
400 9TH AVE UNIT 3,Slater,Iowa,G,S,G_S_400 9TH AVE UNIT 3.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+9TH+AVE+UNIT+3,Slater+Iowa",-93.6824923,41.8740723,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.34,poor_siding,41.07,good_gutter,53.43,,FALSE,0,G_S_400 9TH AVE UNIT 3_
400 9TH AVE UNIT 4,Slater,Iowa,G,S,G_S_400 9TH AVE UNIT 4.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+9TH+AVE+UNIT+4,Slater+Iowa",-93.6824923,41.8740723,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.34,poor_siding,41.07,good_gutter,53.43,,FALSE,0,G_S_400 9TH AVE UNIT 4_
600 11TH AVE,Slater,Iowa,G,S,G_S_600 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+11TH+AVE,Slater+Iowa",-93.6852431,41.8717983,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1102 DOGWOOD DR,Slater,Iowa,G,S,G_S_1102 DOGWOOD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1102+DOGWOOD+DR,Slater+Iowa",-93.6846289,41.8717599,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
615 11TH AVE,Slater,Iowa,G,S,G_S_615 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=615+11TH+AVE,Slater+Iowa",-93.6873236,41.8722935,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1017 REDBUD DR,Slater,Iowa,G,S,G_S_1017 REDBUD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1017+REDBUD+DR,Slater+Iowa",-93.6879809,41.872199,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
601 11TH AVE,Slater,Iowa,G,S,G_S_601 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+11TH+AVE,Slater+Iowa",-93.6852629,41.872282,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
603 11TH AVE,Slater,Iowa,G,S,G_S_603 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+11TH+AVE,Slater+Iowa",-93.6855799,41.8722719,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
605 11TH AVE,Slater,Iowa,G,S,G_S_605 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+11TH+AVE,Slater+Iowa",-93.685897,41.8722617,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
607 11TH AVE,Slater,Iowa,G,S,G_S_607 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+11TH+AVE,Slater+Iowa",-93.6861347,41.8722541,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
609 11TH AVE,Slater,Iowa,G,S,G_S_609 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=609+11TH+AVE,Slater+Iowa",-93.6864716,41.8722239,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
611 11TH AVE,Slater,Iowa,G,S,G_S_611 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=611+11TH+AVE,Slater+Iowa",-93.6866895,41.8722363,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
613 11TH AVE,Slater,Iowa,G,S,G_S_613 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=613+11TH+AVE,Slater+Iowa",-93.6870264,41.8722449,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1100 DOGWOOD DR,Slater,Iowa,G,S,G_S_1100 DOGWOOD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1100+DOGWOOD+DR,Slater+Iowa",-93.6845496,41.8719949,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
702 11TH AVE,Slater,Iowa,G,S,G_S_702 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=702+11TH+AVE,Slater+Iowa",-93.6880567,41.871747,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
700 11TH AVE,Slater,Iowa,G,S,G_S_700 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=700+11TH+AVE,Slater+Iowa",-93.6877397,41.8717959,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
616 11TH AVE,Slater,Iowa,G,S,G_S_616 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=616+11TH+AVE,Slater+Iowa",-93.6874821,41.871746,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
614 11TH AVE,Slater,Iowa,G,S,G_S_614 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=614+11TH+AVE,Slater+Iowa",-93.6872245,41.8717736,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
612 11TH AVE,Slater,Iowa,G,S,G_S_612 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=612+11TH+AVE,Slater+Iowa",-93.6869273,41.8717638,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
610 11TH AVE,Slater,Iowa,G,S,G_S_610 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=610+11TH+AVE,Slater+Iowa",-93.6866895,41.8717714,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
608 11TH AVE,Slater,Iowa,G,S,G_S_608 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+11TH+AVE,Slater+Iowa",-93.6863725,41.8717815,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
606 11TH AVE,Slater,Iowa,G,S,G_S_606 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+11TH+AVE,Slater+Iowa",-93.6861347,41.8717892,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
604 11TH AVE,Slater,Iowa,G,S,G_S_604 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+11TH+AVE,Slater+Iowa",-93.6858375,41.871818,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
602 11TH AVE,Slater,Iowa,G,S,G_S_602 11TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=602+11TH+AVE,Slater+Iowa",-93.6855799,41.8718069,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
104 E 4TH AVE,Slater,Iowa,G,S,G_S_104 E 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+E+4TH+AVE,Slater+Iowa",-93.677556,41.8795601,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,50.59,poor_siding,37.08,good_gutter,54.07,,FALSE,0,G_S_104 E 4TH AVE_
1013 REDBUD DR,Slater,Iowa,G,S,G_S_1013 REDBUD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1013+REDBUD+DR,Slater+Iowa",-93.687977,41.872646,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1003 REDBUD DR,Slater,Iowa,G,S,G_S_1003 REDBUD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1003+REDBUD+DR,Slater+Iowa",-93.687753,41.873751,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1005 REDBUD DR,Slater,Iowa,G,S,G_S_1005 REDBUD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1005+REDBUD+DR,Slater+Iowa",-93.687864,41.873537,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1007 REDBUD DR,Slater,Iowa,G,S,G_S_1007 REDBUD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1007+REDBUD+DR,Slater+Iowa",-93.687907,41.873299,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1009 REDBUD DR,Slater,Iowa,G,S,G_S_1009 REDBUD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1009+REDBUD+DR,Slater+Iowa",-93.687939,41.873079,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1011 REDBUD DR,Slater,Iowa,G,S,G_S_1011 REDBUD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1011+REDBUD+DR,Slater+Iowa",-93.687963,41.872862,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1015 REDBUD DR,Slater,Iowa,G,S,G_S_1015 REDBUD DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1015+REDBUD+DR,Slater+Iowa",-93.687982,41.872433,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1018 REDBUD CIR,Slater,Iowa,G,S,G_S_1018 REDBUD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1018+REDBUD+CIR,Slater+Iowa",-93.687341,41.872584,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1016 REDBUD CIR,Slater,Iowa,G,S,G_S_1016 REDBUD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1016+REDBUD+CIR,Slater+Iowa",-93.6870858,41.8726111,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1014 REDBUD CIR,Slater,Iowa,G,S,G_S_1014 REDBUD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1014+REDBUD+CIR,Slater+Iowa",-93.686655,41.872555,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
1012 REDBUD CIR,Slater,Iowa,G,S,G_S_1012 REDBUD CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1012+REDBUD+CIR,Slater+Iowa",-93.686366,41.872717,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
